web-scraper-order,web-scraper-start-url,news,news-href,title,date,content
"1618746214-75","https://aninews.in/search/?query=%22triple%20talaq%22&page=41","Triple talaq: Women activists pull up AIMPLB for opposing PIL","https://aninews.in/news/national/politics/triple-talaq-women-activists-pull-up-aimplb-for-opposing-pil","Triple talaq: Women activists pull up AIMPLB for opposing PIL","Aug 23, 2017 11:20","Bengaluru (Karnataka) [India], Mar. 31 (ANI): Expressing grave concern over triple talaq, the women activists on Friday slammed the All India Muslim Personal Law Board (AIMPLB) and said that women have been suffering because of the same.      Social activist Brinda Adige hailed the Supreme Court for agreeing to hear this matter from May 11.      Referring to Article 14, which speaks for equality and prohibits discrimination, Adige said triple talaq has no logical standing.      ""Now, it has come to the constitutional bench. The entitlement of the citizens of this nation as a woman is to be free from any form of discrimination, any form of subjugation and get all her rights as said in Article 14 of our constitution,"" Adige told ANI.      Meanwhile, women rights activist Pramila Nesargi slammed the AIMPLB for opposing the PIL filed against triple talaq.      ""This is the most important and burning topic of the day. Especially it's about the rights of women and more so it's a human right matter. Our constitution says about equality before law, there shall not be any discrimination on the grounds of sex.      This is our fundamental right under the Constitution,"" Nesargi told ANI.      The Supreme Court had earlier referred the triple talaq issue to a constitution bench, which will hear the matter on May 11. (ANI)"
"1618747220-376","https://aninews.in/search/?query=%22triple%20talaq%22&page=16","Centre to move Triple Talaq Bill in Rajya Sabha today","https://aninews.in/news/national/politics/centre-to-move-triple-talaq-bill-in-rajya-sabha-today20190213015609","Centre to move Triple Talaq Bill in Rajya Sabha today","Feb 13, 2019 01:56","New Delhi [India], Feb 13 (ANI): The Prime Minister Narendra Modi-led government which is keen to get parliamentary approval for the Triple Talaq Bill, will table it in the Rajya Sabha later today.
Union Law Minister Ravi Shankar Prasad will move The Muslim Women (Protection of Rights on Marriage) Bill.
The Triple Talaq Bill was passed in the Lok Sabha on December 27 last year with 245 votes in favour and 11 against the Bill. The opposition parties want the Bill to be sent to the Select Committee of Parliament for further vetting, a demand rejected by the Centre.
However, an ordinance was re-promulgated in January this year as the revised Bill could not be passed in the Rajya Sabha where the government lacks majority.
The Bill criminalises the practice of instant triple talaq with a provision of three years imprisonment to the erring husband.
The issue of triple talaq was taken up in the Parliament in August last year after a five-judge bench of the Supreme Court ruled ""unconstitutional"" a practice that allows Muslim men to divorce their wives simply by uttering ""talaq"" three times in quick succession.
In a landmark 3-2 verdict, the apex court found the practice un-Islamic and ""arbitrary"", and disagreed that triple talaq was an integral part of religious practice. (ANI)"
"1618747520-460","https://aninews.in/search/?query=%22triple%20talaq%22&page=9","Hyderabad-based Muslim organisation to approach SC over Triple Tal","https://aninews.in/news/national/general-news/hyderabad-based-muslim-organisation-to-approach-sc-over-triple-talaq-bill20190802084956","Hyderabad-based Muslim organisation to approach SC over Triple Talaq bill","Aug 02, 2019 08:50","Hyderabad (Telangana) [India], Aug 2 (ANI): Terming it as injustice towards Muslims, the Hyderabad based Islamic organisation Seerat Un Nabi Academy stated that they will approach the Supreme Court against Triple Talaq bill.
Moulana Syed Gulam Quadri, Chairman, Seerat Un Nabi Academy said, ""We will be approaching the apex court against this bill and the government. We will pray for justice"".
He also criticised opposition parties for not presenting a united front in Rajya Sabha against the bill and said, ""The secular parties like Congress, SP, BSP have done injustice with Muslims. If Congress was serious on the matter they would have asked their MPs to participate in the voting in Rajya Sabha. A few Congress, SP, BSP MPs were absent. If all MPs would have been there, it would become difficult for BJP to get the bill passed"".
On July 30, the Central government had scored a major victory in the Rajya Sabha on the back of cracks in the Opposition when the House passed the Triple Talaq Bill after rejecting the Opposition's demand to refer the Bill to the Select Committee and to remove the criminality clause which provides for jailing the husband for three years for pronouncing 'triple talaq' to his wife.
The Bill was passed with 99 members in its favour while 84 members voted against it in the final division. In the division on referring the Bill to the Select Committee, the government got 100 votes while 84 voted against it.
On Thursday, President Ram Nath Kovind gave his assent to the Muslim Women (Protection of Rights on Marriage), Bill, 2019, which criminalises instant 'triple talaq' among Muslims and attracts a jail term of three years for the husband. (ANI)"
"1618746156-55","https://aninews.in/search/?query=%22triple%20talaq%22&page=42","Triple Talaq hearing continues in SC today","https://aninews.in/news/national/politics/triple-talaq-hearing-continues-in-sc-today","Triple Talaq hearing continues in SC today","Aug 23, 2017 11:20","New Delhi [India], Feb. 14 (ANI): The Supreme Court on Tuesday will hear various petitions on the Constitutional legitimacy of triple talaq and polygamy in the Muslim community.      Several women have filed a petition before the Supreme Court seeking the quashing of the triple talaq practice. The Central Government has also told the top court that it is against gender injustice and for equality between men and women under the Constitution.      One of the petitioner's Shayara Bano, 38, stirred a hornet's nest after she moved the Supreme Court to challenge the triple talaq under Muslim personal law, under which a man simply has to utter 'talaq' thrice to divorce his wife.      Shayara has also challenged in the apex court the concept of 'nikah-halal', under which a woman must consummate another marriage in order to go back to her first husband if she wants to. She also wants to outlaw polygamy within a Muslim marriage.      In December last year, the Allahabad High Court termed the Islamic practice of divorcing a woman by uttering the word ""talaq"" thrice as unconstitutional.      The court further observed that the triple talaq practice sanctioned under Muslim Personal Law that governs marriage, property and divorce violates the rights of Muslim women.      ""Triple talaq is unconstitutional, it violates the rights of Muslim women,"" ruled the High Court, adding that no personal law board is above the Constitution.      However, the All India Muslim Personal Law Board has defended the practice, saying it is better to divorce a woman than kill her. The rights bestowed by religion can't be questioned in a court of law, it said. (ANI)"
"1618746830-278","https://aninews.in/search/?query=%22triple%20talaq%22&page=24","PM Modi attacks Cong for stalling bills","https://aninews.in/news/national/general-news/pm-modi-attacks-cong-for-stalling-bills201802071842110002","PM Modi attacks Cong for stalling bills","Feb 07, 2018 18:42","New Delhi [India] Feb 7 (ANI): Prime Minister Narendra Modi on Wednesday hit out at the Congress party for blocking crucial bills.The Prime Minister, while addressing the Rajya Sabha, slammed the Congress party for acting insensitively toward the country's people.Citing an example of the crucial Triple Talaq Bill, the Prime Minister asserted that if the Congress party wanted to bring changes in the bill, they could have amended the proposition during their tenure.""Why are you blocking the bill for OBC Commission? Why are you blocking Triple Talaq Bill. Are you not sensitive to the aspirations of OBCs? ""If you feel so strongly about bringing changes to Triple Talaq Bill, then you should have brought the law yourself when you were in power for so many years. Keep women empowerment above politics,"" said the Prime Minister.""The issue was pending with you for over 30 years, but you did not act. But when we abolished the practice and brought a law to send the culprits to jail, you have a problem. You sent Hindu men to jail for marrying twice, but you have a problem sending a Muslim man to jail,"" he added.He further slammed the Congress party for mocking the Bharatiya Janata Party's (BJP) flagship programmes and asked why does it keep on attacking the Centre for national achievements.""Look at what all you mocked - Swachh Bharat, Make in India, surgical strikes, Yoga Day. Why can't we work together to empower farmers and boost agriculture? Congress made a law to prohibit cutting of bamboo by classifying it as a tree. The whole world considers bamboo as grass. We changed the law and today bamboo is even being exported from India and is a source of income for farmers,"" he said.""The credit should go to Congress for misleading everyone on One Rank One Pension for army personnel for over 40 years. The credit should go to Congress for starting more than 1,500 railway projects. Congress keeps saying we brought Aadhaar. Let me remind them about a debate in the Rajya Sabha in 1998 and what LK Advani Ji said. It is in his speech that you will find the genesis of Aadhaar,"" he added.The Prime Minister also took the occasion to highlight corruption which took place under the Congress regime.""Congress gets credit for doing nothing to check the rise of black money. For 28 years, the Congress did not implement a benami law. It did not form an SIT for three years even after the Supreme Court directed it to,"" he said.The Prime Minister also mocked Congress for using Sardar Patel during Gujarat poll campaign.""During Gujarat campaign, Sardar Patel was on every Congress poster, I felt glad that after several years we are seeing this day. What took so long to give Bharat Ratna to Sardar Patel and BR Ambedkar?"" he asked. (ANI)"
"1618747582-475","https://aninews.in/search/?query=%22triple%20talaq%22&page=7","Delhi court grants bail to man accused of giving triple talaq to w","https://aninews.in/news/national/general-news/delhi-court-grants-bail-to-man-accused-of-giving-triple-talaq-to-wife20190811060627","Delhi court grants bail to man accused of giving triple talaq to wife","Aug 11, 2019 06:07","New Delhi [India], Aug 11 (ANI): Delhi's Tis Hazari Court on Saturday granted bail to the man, who was arrested from Azad market area earlier after his wife alleged that he gave her triple talaq.
Magistrate Dinesh Kumar granted him bail on a personal bail bond of rupees 30,000 and a surety of like amount.
Lawyer for accused argued that the accused is an innocent person. ""He has been falsely implicated by the complainant. There is matrimonial dispute going between the parties due to which the complainant made a false complaint and misused the process of law,"" the lawyer said.  
He further alleged that police officer did not follow the mandate the law prescribed by the Supreme Court of India.
Meanwhile,  the lawyer for the complainant argued that a family member of the accused had sent a Fatwa on the WhatsApp number of the complainant's brother stating that the talaq was complete.
""In the present case, allegations against the accused are that he had pronounced triple talaq in violation of sec 4 of the Act. The court had interacted with the complainant and accused. Accused has stated that he had not pronounced triple talaq and he loves his wife and allegations made against him are false. The court observed that no purpose will be served to keep him in custody and decided to grant him bail on several conditions,"" said the court, in the order copy.
Earlier in the day, it was reported that a man was arrested from Azad Market area in North Delhi for allegedly giving triple talaq to his wife in June this year.
""A woman had filed a complaint in Bada Hindu Rao police station yesterday that her husband gave instant talaq to her by pronouncing 'talaq' three times. We have registered a case against the husband under the new laws and arrested him,"" Deputy Commissioner of Police (North) Nupur Prasad had told ANI.
The case was registered under Section 4 (punishment for giving triple talaq) of The Muslim Women (Protection of Rights on Marriage) Act, 2019.
Prasad said when the woman objected to the triple talaq, she was repeatedly sent 'fatwa' over WhatsApp that triple talaq has been pronounced.
According to the police, the couple got married in 2011.
On August 1, President Ram Nath Kovind gave his assent to the Muslim Women (Protection of Rights on Marriage), Bill, 2019, which criminalises instant 'triple talaq' among Muslims and attracts a jail term of three years for the husband. (ANI)"
"1618746552-189","https://aninews.in/search/?query=%22triple%20talaq%22&page=31","Union Cabinet clears Triple Talaq Bill","https://aninews.in/news/national/general-news/union-cabinet-clears-triple-talaq-bill201712151511270001","Union Cabinet clears Triple Talaq Bill","Dec 15, 2017 15:11","New Delhi [India], December 15 (ANI): In a major development, the Union Cabinet on Friday cleared the Triple Talaq Bill.The decision was taken in a cabinet meeting held this afternoon.The Supreme Court, in August, had passed the order terming the practice of instant Talaq (divorce) as ""unconstitutional.""The apex court by a majority of 3:2 had ruled that the practice of divorce through triple talaq among Muslims is ""void"", ""illegal"" and ""unconstitutional"".A suitable law, if put in place, will make the practice an offence under the penal provisions of the country.Once the law is made to make the triple Talaq an offence, the victims will have the option of approaching the police and legal system for the redressal of their grievances and for the action to be taken against the husband. (ANI)"
"1618747796-538","https://aninews.in/search/?query=%22triple%20talaq%22&page=2","Hyderabad man booked for 'triple talaq'","https://aninews.in/news/national/general-news/hyderabad-man-booked-for-triple-talaq20200720003630","Hyderabad man booked for 'triple talaq'","Jul 20, 2020 02:00","Hyderabad (Telangana) [India], July 20 (ANI): An FIR has been registered against a man on the basis of a complaint from his wife who alleged that he gave her 'triple talaq'.
""I got married in September 2017 to Abdul Samee a Lab Technician and we shifted to Hyderabad from Mallepally. Two months after the wedding, my husband and his family started harassing me mentally and physically. My in-laws were torturing me for additional dowry, gold every month and I used to go to my mother or uncle's home,"" alleged the complainant.
The woman alleged that after she gave birth to a boy in June 2018, after two months her husband and in-laws stole her gold and when she enquired about it, they hit me and injured me. ""My husband locked me inside the house for three months without any communication with neighbours or mobile phone,"" she added.
She further said that his family members used to torture her to divorce him. ""Many times, he used the word 'talaq' and tortured me mentally and injuring myself or commit suicide. He tried to kill me and kept me under house arrest but I tolerated them for the sake of my child,"" the claimant detailed.
She further said that on March 25 after an argument Samee uttered the word 'talaq' thrice and dropped her off at her mother's place.
The LB Nagar Police under Rachakonda Commissionerate has issued an FIR against Samee under Section 4 of The Muslim Women (Protection of rights on Marriage) Act 2019.
Further investigation is currently underway. (ANI)"
"1618747429-435","https://aninews.in/search/?query=%22triple%20talaq%22&page=11","Triple Talaq bill : 'Archaic practice confined to dustbin,' says P","https://aninews.in/news/national/politics/triple-talaq-bill-archaic-practice-confined-to-dustbin-says-pm-modi20190730203502","Triple Talaq bill : 'Archaic practice confined to dustbin,' says PM Modi","Jul 30, 2019 20:35","New Delhi [India], July 30 (ANI): Prime Minister Narendra Modi on Tuesday thanked ""all parties and MPs"" who supported the passage of Muslim Women (Protection of Rights on Marriage) Bill, 2019 and said that with the legislation crossing the Rajya Sabha hurdle a ""historical wrong done to Muslim women"" was corrected.
Union Home Minister Amit Shah also hailed the development.
 ""An archaic and medieval practice has finally been confined to the dustbin of history! Parliament abolishes Triple Talaq and corrects a historical wrong done to Muslim women. This is a victory of gender justice and will further equality in society. India rejoices today!"" Modi tweeted. 
""I thank all parties and MPs who have supported the passage of The Muslim Women (Protection of Rights on Marriage) Bill, 2019 in both Houses of Parliament. They have risen to the occasion and this step of theirs will forever be remembered in India's history,"" he said in another tweet.
The Prime Minister said this is an occasion to salute the remarkable courage of those Muslim women who have suffered great wrongs just due to the practice of Triple Talaq.
""The abolition of Triple Talaq will contribute to women empowerment and give women the dignity they deserve in our society,"" he said in the tweet.
Echoing similar sentiments, Shah said that the bill freed Muslim women from the curse of this regressive practice.
""Today is a great day for India's democracy. I congratulate PM Narendra Modi ji for fulfilling his commitment and ensuring a law to ban Triple Talaq, which will free Muslim women from the curse of this regressive practice. I thank all parties who supported this historic bill,"" the Home Minister tweeted.
Law Minister Ravi Shankar Prasad said that the government has fulfilled its commitment by giving justice to Muslim women.
""Today is a historic day. Both the Houses have given justice to Muslim women. This is the beginning of a transforming India,"" he told reporters outside Parliament.
Prasad tweeted: ""A historic day when the Rajya Sabha passed the #TripleTalaq Bill, earlier passed by Lok Sabha. Govt of PM @narendramodi has fulfilled its commitment by giving justice to Muslim women. No more Talaq-Talaq-Talaq!""
Former finance minister Arun Jaitley also lauded the development and tweeted, ""The passage of the bill criminalising Triple Talaq in Muslim Personal Law is monumental change in Personal Law. Disheartened that the 'So Called Liberals' have opposed a progressive law. Congratulations to all, particularly Muslim women.""
However, on the contrary, Congress leader Raj Babbar termed the bill as a ""historical mistake"".
""I think this is a big blow for family law in the country. A civil law has been made a criminal law. It's a historic mistake,"" he said.
The government scored a major victory in the Rajya Sabha on the back of cracks in the opposition when the House passed the triple talaq bill after rejecting the Opposition's demand to refer it to the select committee and to remove the criminality clause which provides for jailing the husband for three years for pronouncing triple talaq to his wife.
The Bill was passed with 99 members in its favour while 84 members voted against it in the final division. In the division on referring it to select committee, the government got 100 votes while 84 voted against.
The government, which does not have a majority in the Upper House, still managed to have a smooth sailing for the contentious bill because parties like AIADMK, which has 11 members and JDU, with six, walked out after recording their opposition to the bill.
MPs belonging to parties like YSRCP and TRS reportedly abstained from voting while NCP leaders Sharad Pawar and Praful Patel and some Congress members were absent.
The Bill has already been passed by the Lok Sabha.
The motion to refer the Bill to a select committee was negated with 84 members voting in its favour while 100 voted against it. The amendments moved by several opposition members were also defeated either by voting or by voice vote.
The Muslim Women (Protection of Rights on Marriage), Bill, 2019 criminalises instant triple talaq among Muslims and attracts a jail term of three years for the husband. (ANI)"
"1618747575-473","https://aninews.in/search/?query=%22triple%20talaq%22&page=7","Man gives Triple Talaq on stamp paper in Aligarh; case registered","https://aninews.in/news/national/general-news/man-gives-triple-talaq-on-stamp-paper-in-aligarh-case-registered20190810190924","Man gives Triple Talaq on stamp paper in Aligarh; case registered","Aug 10, 2019 19:09","Aligarh (Uttar Pradesh) [India], Aug 10 (ANI): The police have registered a case against a man after a woman was allegedly given Triple Talaq on a stamp paper of hundred rupees in Aligarh.
Speaking to media here, CO Civil Lines Anil Samania said, ""We have registered an FIR under sections 3 and 4 of the Muslim Women (Protection of Rights on Marriage) Act, 2019 against a man who gave Triple Talaq to his wife Anjum Kamal on a Rs 100 stamp paper.""
""We have registered an FIR and further action will be taken as per law,"" he said.
The woman alleged that she was married in June 2005 after which she was harassed by her-in laws for dowry.
The woman said she has built a house on her own and now her husband has warned her that if she did not give that house to him then he will divorce her.
""I was beaten by my in-laws on May 2 last year for not giving them the house,"" the victim said.
On August 8 this year, I received a letter in which my husband gave me Triple Talaq on an affidavit of Rs 100 stamp paper.
President Ram Nath Kovind on Thursday gave his assent to the Muslim Women (Protection of Rights on Marriage), Bill, 2019, criminalising instant 'triple talaq'. (ANI)"
"1618747763-528","https://aninews.in/search/?query=%22triple%20talaq%22&page=3","Decision to abrogate Art 370 kindled new hope for development in p","https://aninews.in/news/national/general-news/decision-to-abrogate-art-370-kindled-new-hope-for-development-in-people-of-j-k-ladakh-pm-modi20191206140326","Decision to abrogate Art 370 kindled new hope for development in people of J-K, Ladakh: PM Modi","Dec 06, 2019 14:04","New Delhi [India], Dec 6 (ANI): Prime Minister Narendra Modi on Friday said that the decision to abrogate Article 370 may have looked ""politically difficult,"" but it has kindled new hope for development in the people of the two Union Territories - Jammu and Kashmir, and Ladakh.
""Decision to abrogate article 370 may have looked politically difficult, but this decision has kindled a new hope for development in the people of Jammu and Kashmir, and Ladakh,"" Prime Minister Modi said at an event here.
Enumerating several decisions taken by the government, Prime Minister said that scrapping of the Article has given a new ray of hope to the people in the region.
Delivering the inaugural address at the 17th Hindustan Times Leadership Summit here, the Prime Minister said that for any society or any country to progress, conversations are important, read a statement.
Conversations lay the foundation for a better future, he said and added that the government is working on present challenges and problems with the mantra of ""Sabka Saath, Sabka Vikas, Sabka Vishwas"".
Muslim women are now free from the practice of Triple Talaq, Modi said. He also referred to the decision on unauthorized colonies in Delhi, which has benefited 40 lakh people. Prime Minister said several such decisions were taken for a better tomorrow, for a 'New India'.
The Prime Minister said that the central government is now focusing on districts which are lagging behind in many development indicators of health, sanitation and infrastructure. He said 112 districts are being developed as 'Aspirational Districts', with a focus on every parameter of development and governance, the statement read.
He added that the government is undertaking real time monitoring on various parameters, such as malnutrition, access to banking facilities, insurance, electricity and other amenities in these districts. Better future of these 112 districts will ensure better future for the country, he shared.
Talking about the Jal Jeevan Mission, Modi said that Centre is connecting 15 crore households with piped water supply. The Prime Minister said government is committed to making India a 5 trillion dollar economy, and is working as an enabler, facilitator and promoter to achieve this target.
Several economic reforms such as bank merger, codifying of labour laws, recapitalization of banks, reduction in corporate tax have been undertaken, he said. He also mentioned that India is among the best performers in improving Ease of Doing Business ranking. India has improved 79 ranks over the past five years, he noted.
He also spoke about special Rs 25000 crore fund created for funding the stalled housing projects. He said government is also starting Rs 100 lakh crore worth infrastructure projects, the statement added.
The Prime Minister mentioned that India ranks 34th in the Travel and Tourism Competitiveness Index. He said that increase in tourism activities leads to creation of job opportunities, particularly for the poor.
At the event, he also spoke about the various initiatives being taken to transform the human resource.
Government is working with an outcome based, result oriented approach and focusing on the time bound delivery of work, Prime Minister Modi said.
He said that the roadmap of the government is, ""right intention, best technology and effective implementation for better future of 130 crore Indians"". (ANI)"
"1618746092-32","https://aninews.in/search/?query=%22triple%20talaq%22&page=44","Triple talaq: PM Modi's statement draws mixed reaction from w","https://aninews.in/news/national/politics/triple-talaq-pm-modi039s-statement-draws-mixed-reaction-from-women-activists","Triple talaq: PM Modi's statement draws mixed reaction from women activists","Aug 23, 2017 11:20","New Delhi/ Ahmedabad [India], Oct. 24 (ANI): Prime Minister Narendra Modi's outreach to people on the triple talaq issue and urging the intellectuals who participate in the TV debate to not to make it a Hindu-Muslim issue has drawn mixed reactions from women activists.      Bharatiya Muslim Mahila Andolan cofounder Zakia Soman on Monday welcomed the statement made by the Prime Minister and said the statement will go a long way in enabling and supporting struggle for gender justice in Islam, particularly to Muslim women in India.      Urging the All India Muslim Personal Law Board (AIMPLB) which has remained defiant in scrapping the discriminatory practice, Soman said the Muslim law board stands exposed and they should accept that they have denied justice to Muslim women since the independence.      ""I would appeal to Muslim board and other patriarchal institutions to give up this un-winnable and unethical fight, their insistence on the continuation of triple talaq is unethical, un-Quranic and unconstitutional, they should give up this demand and they should acknowledge us,"" she said.      Meanwhile, the general secretary of the Communist Party of National Federation of Indian Women, Annie Raja  has criticised the Prime Minister for making selective statements on triple talaq and remaining silent on the women reservation bill.      ""He remained mute to women reservation bill.  He has been in power for the past two and a half years, he has the majority in parliament. But no single word from the Prime Minister shows the double standard of towards women,"" Annie told ANI.      Addressing a rally in Mahoba, Uttar Pradesh, Prime Minister Modi criticised political leaders and people on the TV debates saying such discussions on Triple Talaq would keep women ""deprived of their rights"".      ""I request people who participate in TV debates to not make women rights a Hindu- Muslim issue. It is a development issue. The debate should be between the Muslims who are pro and anti-reforms,"" he said.      He also said that justice would be given to Muslim women under the Constitution. (ANI)"
"1618747460-442","https://aninews.in/search/?query=%22triple%20talaq%22&page=10","Triple Talaq Bill: AIMPLB blames opposition, says 'no use of being","https://aninews.in/news/national/general-news/triple-talaq-bill-aimplb-blames-opposition-says-no-use-of-being-mp-if-absent-during-such-times20190731095947","Triple Talaq Bill: AIMPLB blames opposition, says 'no use of being MP if absent during such times'","Jul 31, 2019 09:59","Lucknow (Uttar Pradesh) [India], July 31 (ANI): Questioning role of opposition in the passing of Triple Talaq Bill, All India Muslim Personal Law Board (AIMPLB) member Maulana KR Firangi Mahali on Wednesday stated that if their members were absent from parliament during such time, there is no use of them being an MP.
Speaking to ANI, a day after Triple Talaq bill was passed in Rajya Sabha, Mahali said, ""I blame the opposition for it, especially those parties which walked out. If during such time too, you will be absent in Parliament, then there is no use of being an MP"".
The Muslim Women (Protection of Rights on Marriage,) Bill, 2019, was passed by the Upper House on the back of cracks in the opposition.
The Bill was passed with 99 members in its favour while 84 members voted against it in the final division. In the division on referring the Bill to the Select Committee, the government got 100 votes while 84 voted against.
Parties like AIADMK, which has 11 members and JDU, with six, walked out after recording their opposition to the Bill. Chief Minister Naveen Patnaik led BJD supported the Bill.
At least five members of the Congress, some from Trinamool Congress, SP, BSP and others belonging to parties like BSP, YSRCP, and TRS abstained from voting. NCP's Sharad Pawar and Praful Patel and Jharna Das Baidya of CPM were also absent.
The Bill has already been passed by the Lok Sabha. With the approval of the Rajya Sabha, the Bill is all set to become an Act after the Presidential nod.
The bill could not be passed in the Rajya Sabha during the previous NDA government despite repeated efforts. It was, therefore, brought to the Parliament again (ANI)"
"1618747215-374","https://aninews.in/search/?query=%22triple%20talaq%22&page=16","'Congress will scrap Triple Talaq bill if voted to power'","https://aninews.in/news/national/politics/congress-will-scrap-triple-talaq-bill-if-voted-to-power20190207161211","'Congress will scrap Triple Talaq bill if voted to power'","Feb 07, 2019 16:12","New Delhi [India], Feb 7 (ANI): The Congress will scrap the Triple Talaq Bill if voted to power in the forthcoming Lok Sabha elections, said party spokesperson Sushmita Dev on Thursday.
Dev said the Triple Talaq Bill is yet another tool of Prime Minister Narendra Modi to put Muslim men behind the bars.
 “Lately a triple talaq law was brought in and through this Prime Minister Narendra Modi has created an atmosphere of confrontation between Muslim men and women,” said while addressing the AICC minority wing national convention.
 “A lot of people opined that if the Triple Talaq Bill is passed it will contribute to the empowerment of women. However, we opposed it because this is another tool by Prime Minister Narendra Modi to put Muslim men behind the bars. I am proud that crores of Muslim women wrote letters and campaigned to oppose it. Congress opposed it in parliament and I promise you that Congress government will come in 2019 and we will scrap this law.”
On December 27, the Lok Sabha passed the Triple Talaq bill which makes the practice of giving instant divorce a criminal offence with a provision of three-year jail term for the erring husband.
Dev, MP from Silchar and also the president of All India Mahila Congress, also spoke against the citizenship bill and asserted that it aims at creating a divide among the people of Assam.
“I belong to Silchar and about 30-35 per cent people there, are from minorities. In Assam, you can see there is a divisive politics at play. A bill has been brought which aims at creating a divide among people of Assam on the name of providing citizenship. We will not allow any such law to be implemented in the country which is against the constitution. I have full faith in the leadership of Rahul Gandhi,” she said.
The Citizenship (Amendment) Bill was passed in the Lok Sabha on January 8.
The amendment in the bill aims to facilitate citizenship of six identified minority communities namely Hindus, Sikhs, Jains, Buddhists, Christians and Parsis from Afghanistan, Pakistan and Bangladesh who came to India before 31 December 2014 and will make these persecuted migrants eligible to apply for citizenship. (ANI)"
"1618747313-400","https://aninews.in/search/?query=%22triple%20talaq%22&page=14","PM Modi outlines govt's goals for next 5 years","https://aninews.in/news/national/politics/pm-modi-outlines-govts-goals-for-next-5-years20190625193517","PM Modi outlines govt's goals for next 5 years","Jun 25, 2019 19:36","New Delhi [India], June 25 (ANI): Prime Minister Narendra Modi on Tuesday spoke about NDA's vision for the next five years for the country's overall growth and prosperity. 
He said decisions taken by his government will benefit farmers, traders, youngsters and other sections of society.
""We assumed office again a few weeks ago and I am happy to say we have taken numerous pro-people decisions. The decisions we have taken will benefit farmers, traders, youngsters and other sections of society,"" Modi said in his reply to the debate on the President's address in the Lok Sabha.
""A lot of the major promises we made, we have begun fulfilling them,"" he added. 
Speaking about the dreams of Dr Babasaheb Ambedkar and Sardar Vallabhai Patel, Modi said: ""Today, when we talk about water resources, I remember Dr Babasaheb Ambedkar. It was Babasaheb who worked diligently on waterways and irrigation.""
The Prime Minister said his government was fortunate enough that they got an opportunity to fulfill Sardar Patel's dream. 
""Sardar Sarovar Dam was the brainchild of Sardar Patel. But work on this dam kept getting delayed under  the UPA government. As Chief Minister of Gujarat, I had to embark on a fast for this project. After NDA took office, the pace of work increased significantly and it is benefiting many people,"" he said.
Accusing the Congress of delaying the project for several years, Modi said: ""The foundation of the project was laid out in 1961. The cost of the project was estimated around Rs 6crore but later it went up to Rs 62,000 crore as UPA kept delaying the project. Today, 4 crore people are getting clean water to drink due to our government's efforts.""
""As our government understands the pain of people who face problem due to the water crisis, especially states like Rajasthan and Gujarat, we have set up Jal Shakti Ministry to deal with the issue,"" he said. 
He said we have accomplished one dream of Ram Manohar Lohiya that is to construct 'toilets for women' under Swacch Bharat Abhiyan and soon will fulfill his another dream that is 'water for all'. 
Prime Minister further maintained that we all need to work together for the growth of farmers and appealed people to get united for farmers. He said corporate must come forward to help farmers. 
""I am grateful that farmers accepted my request and cultivated pulses in a huge amount. This is the time to cultivate sesame seeds so that our country won't depend on others for edible oil,"" he said. 
Modi said his government will focus on micro-irrigation to save water. 
He underlined that promoting tourism and improving tourism infrastructure augurs well for economic prosperity.
""Let it be our collective endeavor to make India a five trillion dollar economy,"" the Prime Minister said.
He also asked the opposition not to make fun of 'Make in India' rather be supportive to it because there is so much about India that the world wants to see. (ANI)"
"1618746053-17","https://aninews.in/search/?query=%22triple%20talaq%22&page=45","Shiv Sena pitches in for Uniform Civil Code","https://aninews.in/news/national/politics/shiv-sena-pitches-in-for-uniform-civil-code","Shiv Sena pitches in for Uniform Civil Code","Aug 23, 2017 11:20","Mumbai (Maharashtra) [India], Oct. 10 (ANI): The Shiv Sena has said that a uniform civil code needs to be introduced at the earliest to ensure justice to one and all, including Muslim women who are bedevilled by the triple talaq system.      ""It is very necessary that the uniform civil code is enforced in the country. This what the Shiv Sena has been demanding and this is also the demand of the BJP. It should be introduced immediately and we want this particularly for Muslim women who have been harassed by the triple talaq system,"" Shiv Sena leader Manisha Kayande told ANI.      The need to bring in the uniform civil code has been growing after women activists sought judicial intervention to ban triple talaq system and polygamy.      The Law Commission on Friday has sought public opinion on the exercise of reforming family laws of all religions.      The commission has reportedly appealed to members of religious, minority and social groups, non-government organisations, to present their views through a questionnaire on a range of issues, including the practice of triple talaq, the right to property for a woman citizen and polygamy.      However, the All India Muslim Personal Law Board (AIMPLB) has been defending the triple talaq system and termed the filing of the affidavit as 'un-islamic.'      They claim that triple talaq is a personal law and the Centre has no right to modify it. (ANI)"
